"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-03-31","0.00",,"55","71","44"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-04-01","0.00",,"59","73","44"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-04-02","0.00",,"56","69","45"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-04-03","0.00",,"56","66","49"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-04-04","0.00",,"58","71","50"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-04-05","0.00",,"57","64","51"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-04-06","0.01",,"57","68","49"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-04-07","0.00",,"60","73","51"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-04-08","0.00",,"60","68","51"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-04-09","0.00",,"61",,"53"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-04-10","0.15",,"63","74","54"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-04-11","0.00",,"57","63",
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-04-12","1.61",,"46","50",
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-04-13","0.06",,"45","47","42"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-04-14","0.02",,"49","55","45"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-04-15","0.04",,"51","58","49"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-04-16","0.10",,"54","63","43"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-04-17","0.00",,"51","62","42"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-04-18","0.07",,"56","63","46"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-04-19","0.00",,"59","70","47"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-04-20","0.00",,"57","67","47"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-04-21","0.00",,"60","72","45"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-04-22","0.00",,"63","76","49"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-04-23","0.03",,"54","60","47"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-04-24","0.07",,"62","76","53"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-04-25","0.00",,"71","83","57"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-04-26","0.00",,"74","86","61"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-04-27","0.00",,"60",,
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-04-28","0.26",,"57","66","50"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-04-29","0.04",,"55","63","48"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-04-30","0.58",,"53","60",
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-05-01","0.29",,"53","61","49"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-05-02","0.54",,"61","72","50"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-05-03","0.00",,"63","74","55"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-05-04","0.02",,"62","73","53"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-05-05","0.26",,"56","66",
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-05-06","0.46",,"45","47","44"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-05-07","0.11",,"47","55","42"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-05-08","0.00",,"52","64","42"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-05-09","0.00",,"56","63","53"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-05-10","0.44",,"59",,"51"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-05-11","0.00",,"63","75","50"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-05-12","0.00",,"66","76","59"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-05-13","0.02",,"65","71",
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-05-14","0.31",,"49",,
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-05-15","1.11",,"49","56","43"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-05-16","0.00",,"52","56","49"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-05-17","0.06",,"56","62","51"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-05-18","0.00",,"64","77","51"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-05-19","0.14",,"65","76","56"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-05-20","0.98",,"63","75","55"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-05-21","0.05",,"63","74","54"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-05-22","0.00",,"64","74","58"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-05-23","0.13",,"63","67","58"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-05-24","0.00",,"60","66","55"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-05-25","0.01",,"66","76","58"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-05-26","0.00",,"69","79","58"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-05-27","0.00",,"68","71","65"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-05-28","0.17",,"69","79","60"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-05-29","0.10",,"67","78","61"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-05-30","0.41",,"61","66",
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-05-31","0.00",,"57","61","54"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-06-01","0.54",,"59","63","57"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-06-02","0.30",,"65","74","57"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-06-03","0.00",,"67","74","60"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-06-04","0.00",,"67","77","62"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-06-05","0.01",,"65","73","61"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-06-06","0.00",,"72","79","62"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-06-07","0.00",,"77","87","66"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-06-08","0.00",,"79","89","69"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-06-09","0.00",,"76","86","67"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-06-10","0.00",,"78","87","68"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-06-11","0.00",,"77","87","69"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-06-12","0.00",,"78","88","68"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-06-13","0.00",,"83",,"71"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-06-14","0.00",,"81","91","73"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-06-15","0.00",,"82","92","70"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-06-16","0.00",,"82","92","73"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-06-17","0.06",,"73","82","67"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-06-18","0.15",,"74","84","67"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-06-19","0.36",,"74","86","65"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-06-20","1.39",,"74","87","68"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-06-21","0.19",,"77","87","65"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-06-22","0.00",,"78","87","68"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-06-23","0.09",,"74","87",
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-06-24","1.64",,"74","83","65"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-06-25","0.03",,"78","87","69"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-06-26","0.00",,"81","89","70"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-06-27","0.00",,"81","91",
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-06-28","0.69",,"74","81","69"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-06-29","0.00",,"73","80","67"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-06-30","0.00",,"75","85","63"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-07-01","0.00",,"83","94","70"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-07-02","0.00",,"84","94","71"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-07-03","0.00",,"79","86","72"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-07-04","0.00",,"76","85","68"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-07-05","0.00",,"76","85","67"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-07-06","0.00",,"80","90","69"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-07-07","0.00",,"79",,
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-07-08","0.45",,"73","81","65"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-07-09","0.11",,"70","78","65"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-07-10","0.02",,"64",,
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-07-11","0.06",,"66","76","56"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-07-12","0.00",,"68","78","59"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-07-13","0.03",,"68","77","61"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-07-14","0.03",,"65","76","60"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-07-15","0.19",,"67","78","59"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-07-16","0.00",,"70","82","58"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-07-17","0.00",,"71","82","60"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-07-18","0.00",,"74","84","63"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-07-19","0.00",,"75","85","67"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-07-20","0.00",,"78",,"66"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-07-21","0.00",,"82","93","70"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-07-22","0.00",,"79","87","71"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-07-23","0.00",,"78","88","68"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-07-24","0.00",,"74","85","69"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-07-25","0.00",,"77","89","67"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-07-26","0.00",,"81","91","70"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-07-27","0.00",,"82","93","71"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-07-28","0.00",,"80","90",
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-07-29","0.41",,"72","79","68"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-07-30","0.39",,"76","87","67"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-07-31","0.00",,"79","89","71"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-08-01","0.13",,"78","86","71"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-08-02","0.00",,"77","88","69"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-08-03","0.74",,"70","78","65"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-08-04","0.35",,"68","77","62"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-08-05","0.03",,"71","83","60"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-08-06","0.00",,"78","89","65"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-08-07","0.00",,"83",,"71"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-08-08","0.00",,"84",,"73"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-08-09","0.25",,"78","87","70"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-08-10","0.00",,"82","94","70"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-08-11","0.00",,"84","94","72"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-08-12","0.00",,"87","99","74"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-08-13","0.00",,"86","96","79"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-08-14","0.00",,"68",,
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-08-15","0.00",,"69","78","62"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-08-16","0.00",,"68",,"57"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-08-17","0.00",,"71","82","63"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-08-18","0.00",,"77","87","62"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-08-19","0.00",,"82","94","68"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-08-20","0.00",,"85","97","72"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-08-21","0.00",,"83","95","73"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-08-22","0.00",,"76","85","65"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-08-23","0.00",,"81","92","71"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-08-24","0.00",,"83","94","73"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-08-25","0.01",,"80","89","72"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-08-26","0.02",,"81","90","71"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-08-27","0.04",,"80","95","67"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-08-28","0.00",,"83","96","73"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-08-29","0.00",,"83","95","72"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-08-30","0.00",,"80",,"69"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-08-31","0.00",,"80","92","69"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-09-01","0.00",,"82","92","71"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-09-02","0.00",,"81","94","69"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-09-03","0.00",,"68","71",
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-09-04","0.02",,"67","78","60"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-09-05","0.00",,"71","83","58"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-09-06","0.00",,"75","85","64"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-09-07","0.00",,"72","85","65"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-09-08","0.11",,"71","86","60"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-09-09","0.00",,"70","85",
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-09-10","0.13",,"67","78","57"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-09-11","0.00",,"72","84","59"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-09-12","0.00",,"71","84","63"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-09-13","0.00",,"71","82","61"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-09-14","0.00",,"70","81","60"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-09-15","0.00",,"70","81","58"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-09-16","0.00",,"71","86","59"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-09-17","0.00",,"73","86","62"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-09-18","0.03",,"62",,"58"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-09-19","0.06",,"57","63","51"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-09-20","0.00",,"54","68","45"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-09-21","0.00",,"56","69","44"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-09-22","0.00",,"65","80","51"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-09-23","0.00",,"68","77","62"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-09-24","0.04",,"61","65",
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-09-25","0.12",,"63","70","55"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-09-26","0.20",,"62","66",
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-09-27","0.31",,"64","76","56"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-09-28","0.00",,"69","81","58"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-09-29","0.00",,"69","80","58"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-09-30","0.00",,"73","83","62"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-10-01","0.00",,"72","80","60"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-10-02","0.00",,"70",,"60"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-10-03","0.01",,"56",,
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-10-04","0.00",,"55","62",
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-10-05","0.00",,"55","63","45"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-10-06","0.07",,"52","57","49"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-10-07","0.00",,"53","62","45"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-10-08","0.00",,"53","64","43"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-10-09","0.00",,"62","80","49"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-10-10","0.00",,"60","68",
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-10-11","0.04",,"58","69","48"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-10-12","0.00",,"62","78","49"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-10-13","0.00",,"63","79","51"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-10-14","0.00",,"64","82","54"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-10-15","0.00",,"65","80","54"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-10-16","0.00",,"66","82","57"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-10-17","0.00",,"63","76","54"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-10-18","0.00",,"64","77","55"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-10-19","0.00",,"65","78","55"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-10-20","0.00",,"65","80","54"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-10-21","0.00",,"65","82","54"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-10-22","0.00",,"66","81","55"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-10-23","0.00",,"69","85","58"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-10-24","0.00",,"70","84","60"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-10-25","0.00",,"64","76","54"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-10-26","0.00",,"61","74","53"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-10-27","0.00",,"60","74","49"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-10-28","0.00",,"59","72","49"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-10-29","0.00",,"54","63",
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-10-30","0.13",,"47","51",
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-10-31","0.00",,"45","50","40"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-11-01","0.00",,"46","54","41"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-11-02","0.00",,"51","58","42"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-11-03","0.02",,"62","68","54"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-11-04","0.00",,"63","69",
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-11-05","0.04",,"65","77","54"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-11-06","0.02",,"59",,
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-11-07","0.50",,"57",,"54"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-11-08","0.03",,"60","69","54"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-11-09","0.04",,"62","68","56"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-11-10","0.02",,"57","67",
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-11-11","0.00",,"52","56","49"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-11-12","0.00",,"57","63","50"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-11-13","0.13",,"62","70","54"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-11-14","0.11",,"53",,
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-11-15","0.00",,"57","66","51"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-11-16","0.00",,"60","65",
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-11-17","0.00",,"56","64","53"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-11-18","0.00",,"58","69",
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-11-19","0.00",,"56",,"50"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-11-20","0.00",,"56","61","54"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-11-21","0.02",,"56","65",
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-11-22","0.00",,"47","52",
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-11-23","0.00",,"41","52","38"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-11-24","0.00",,"45","56","40"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-11-25","0.00",,"48","58","42"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-11-26","0.00",,"49","57",
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-11-27","0.00",,"49","60","40"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-11-28","0.01",,"53","59",
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-11-29","0.76",,"52","60","49"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-11-30","0.42","0.4","44",,
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-12-01","0.00",,"37","45","29"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-12-02","0.00",,"40","47",
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-12-03","0.35",,"37","41","35"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-12-04","0.00",,"35","42",
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-12-05","0.00",,"33","41","29"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-12-06","0.00",,"35","44","31"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-12-07","0.00",,"45","52","38"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-12-08","0.02",,"42","51",
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-12-09","0.00",,"48","60","36"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-12-10","0.00",,"45",,
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-12-11","0.31",,"39",,"38"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-12-12","0.00",,"40","47","38"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-12-13","0.01",,"44","56","36"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-12-14","0.00",,"44",,
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-12-15","0.01",,"47","62","37"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-12-16","0.00",,"49","60","40"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-12-17","0.00",,"51","62","43"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-12-18","0.00",,"50","60","44"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-12-19","0.00",,"53",,"44"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-12-20","0.00",,"53","60","49"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-12-21","0.00",,"58","62","52"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-12-22","0.11",,"56","62","51"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-12-23","0.19",,"45",,
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-12-24","0.85",,"44","47",
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-12-25","0.07",,"43","45","40"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-12-26","0.08",,"41",,
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-12-27","0.04",,"38","41","34"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-12-28","0.03",,"35",,
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-12-29","0.10",,"33",,
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-12-30","0.02",,"29","31","27"
"RIE00100818","BELGRADE OBSERVATORY, RI","2019-12-31","0.00",,"30","36","25"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-01-01","0.00",,"34","42","29"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-01-02","0.00",,"34","43","30"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-01-03","0.00",,"29","40","26"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-01-04",,,"30",,"26"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-01-05","0.04",,"37","41",
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-01-06","0.00",,"32",,"28"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-01-07","0.00",,"30","37","25"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-01-08","0.00",,"30","34","24"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-01-09","0.00",,"36","41","34"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-01-10","0.00",,"39","51","31"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-01-11","0.00",,"36","45","33"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-01-12","0.00",,"32","38","28"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-01-13","0.00",,"29",,"29"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-01-14","0.00",,"31","43","27"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-01-15",,,"31","40","27"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-01-16","0.00",,"28","31","26"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-01-17","0.00",,"31","39","27"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-01-18","0.00",,"33","42","26"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-01-19",,,"32","33","31"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-01-20","0.00",,"34","37","32"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-01-21","0.00",,"35","38","32"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-01-22","0.00",,"36","46","30"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-01-23","0.00",,"33","40","30"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-01-24","0.00",,"35","46","28"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-01-25","0.00",,"40","52","29"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-01-26","0.00",,"47","56","37"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-01-27","0.22",,"39",,
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-01-28","0.19",,"45","54","34"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-01-29","0.37",,"42","50","34"
"RIE00100818","BELGRADE OBSERVATORY, RI","2020-01-30","0.06",,"39","49","34"
